City,AccentCity,ProvinceName,Latitude,Longitude,ProvinceID
lutshini,Lutshini,Eastern Cape,-31.236479,28.721241,5
lututu,Lututu,Eastern Cape,-32.077258,28.624517,5
lutwayizo,Lutwayizo,Eastern Cape,-32.220512,28.842598,5
lutwisa,Lutwisa,Eastern Cape,-32.220512,28.842598,5
lutzburg,Lutzburg,Northern Cape,-28.744617,20.631881,8
lutzville,Lutzville,Western Cape,-31.559929,18.344001,11
luvhola,Luvhola,Limpopo,-23.166667,30.166667,9
luvundu,Luvundu,Eastern Cape,-32.283333,28.566667,5
luwandlana,Luwandlana,Eastern Cape,-31.042434,28.887856,5
luwandlane,Luwandlane,Eastern Cape,-31.042434,28.887856,5
luxemburg,Luxemburg,Limpopo,-23.837662,28.960343,9
luxeni,Luxeni,Eastern Cape,-30.417364,28.69431,5
luxhomo,Luxhomo,Eastern Cape,-32.211435,28.175179,5
luxwesa,Luxwesa,Eastern Cape,-30.841152,29.206216,5
luyengweni,Luyengweni,Eastern Cape,-30.633876,28.775901,5
luzi,Luzi,Eastern Cape,-30.76833,28.476974,5
luzupu,Luzupu,Eastern Cape,-31.355968,29.43637,5
lwandile,Lwandile,Eastern Cape,-31.86548,29.216195,5
lwandili,Lwandili,Eastern Cape,-31.86548,29.216195,5
lwandlana,Lwandlana,Eastern Cape,-31.173838,29.402942,5
lydenburg,Lydenburg,Mpumalanga,-25.097803,30.459672,7
lynchfield,Lynchfield,Free State,-29.15,26.35,3
lyndhurst,Lyndhurst,Eastern Cape,-30.747201,26.507238,5
lyndhurst,Lyndhurst,Gauteng,-26.127517,28.109052,6
lyngdal,Lyngdal,Eastern Cape,-31.616667,27.366667,5
lynnfield park,Lynnfield Park,KwaZulu Natal,-29.68904,30.470696,2
lynnville,Lynnville,Mpumalanga,-25.866667,29.2,7
lynnwood,Lynnwood,Gauteng,-25.759737,28.26506,6
lynnwood manor,Lynnwood Manor,Gauteng,-25.765687,28.280825,6
lynville,Lynville,Mpumalanga,-25.866667,29.2,7
lyons rose,Lyons Rose,Free State,-29.254914,25.692156,3
lyttelton,Lyttelton,Gauteng,-25.829884,28.201197,6
ma-africa,Ma-Africa,Eastern Cape,-32.283333,28.75,5
maake,Maake,Limpopo,-24.016667,30.266667,9
maakeslokasie,Maakeslokasie,Limpopo,-24.05,30.2,9
maandagshoek,Maandagshoek,Limpopo,-24.6,30.083333,9
maanhaarrand,Maanhaarrand,Gauteng,-25.915718,27.456824,6
maansrus,Maansrus,Northern Cape,-29.747045,21.242838,8
maanwane,Maanwane,North West,-25.333333,25.766667,10
maasstroom,Maasstroom,Limpopo,-22.747618,28.44413,9
mabaalstad,Mabaalstad,North West,-25.833333,26.616667,10
mabaleni,Mabaleni,KwaZulu Natal,-28.7,31.1,2
mabandla's location,Mabandla's Location,Eastern Cape,-32.743361,26.910308,5
mabandla's,Mabandla's,Eastern Cape,-32.7,26.916667,5
mabaneis location,Mabaneis Location,Mpumalanga,-24.95,28.8,7
mabane's location,Mabane's Location,Mpumalanga,-24.95,28.8,7
mabatho,Mabatho,North West,-25.85,25.633333,10
mabbalane,Mabbalane,Eastern Cape,-30.844991,28.339939,5
mabehana,Mabehana,Eastern Cape,-31.914663,29.071162,5
mabele-a-podi,Mabele-a-podi,North West,-25.280534,27.204649,10
mabele,Mabele,Eastern Cape,-30.6,27.733333,5
mabeskraal,Mabeskraal,North West,-25.193723,26.805606,10
mabetsha,Mabetsha,Eastern Cape,-31.716667,29.05,5
mabetshe,Mabetshe,Eastern Cape,-31.716667,29.05,5
mabheleni,Mabheleni,Eastern Cape,-30.786648,28.637603,5
mabhetsha,Mabhetsha,Eastern Cape,-31.722314,29.038503,5
mabhoko,Mabhoko,Mpumalanga,-25.168944,29.010199,7
mabibi,Mabibi,KwaZulu Natal,-27.332093,32.731806,2
mabieskraal,Mabieskraal,North West,-25.193723,26.805606,10
mabiligwe,Mabiligwe,Limpopo,-22.35,31.066667,9
mabitse,Mabitse,North West,-25.556587,27.411164,10
mabitseng,Mabitseng,Limpopo,-24.716667,30.116667,9
mabitsi,Mabitsi,Limpopo,-24.932754,29.598014,9
mabofolweni,Mabofolweni,Eastern Cape,-33.25,27.05,5
mabofu,Mabofu,Eastern Cape,-30.900698,29.464151,5
mabokotswane,Mabokotswane,Limpopo,-24.40981,29.734029,9
maboloko,Maboloko,North West,-25.433333,27.85,10
mabone,Mabone,North West,-26.058105,23.473661,10
mabongo location,Mabongo Location,Eastern Cape,-33.05,27.333333,5
mabongweni,Mabongweni,Eastern Cape,-30.783255,28.853396,5
mabopane,Mabopane,Gauteng,-25.497677,28.100654,6
mabotsha,Mabotsha,Limpopo,-24.537461,30.288271,9
mabugulu,Mabugulu,Eastern Cape,-30.883333,28.383333,5
mabuladihlare,Mabuladihlare,Limpopo,-23.878045,28.666696,9
mabula,Mabula,Eastern Cape,-30.203359,28.602772,5
mabule,Mabule,North West,-25.766667,24.4,10
mabul's location,Mabul's Location,Limpopo,-23.868884,29.817068,9
mabuyeni,Mabuyeni,KwaZulu Natal,-28.631534,31.967926,2
mabyepelong,Mabyepelong,Limpopo,-23.573119,30.461885,9
macabini,Macabini,Eastern Cape,-31.906584,27.036568,5
macacuma,Macacuma,Eastern Cape,-30.473037,27.352729,5
macangceni,Macangceni,Eastern Cape,-31.44736,27.733141,5
macassar,Macassar,Western Cape,-34.064046,18.763337,11
macekane,Macekane,KwaZulu Natal,-28.798222,31.806258,2
maceneni,Maceneni,Eastern Cape,-30.664194,29.080754,5
machadodorp,Machadodorp,Mpumalanga,-25.668798,30.249699,7
macheleni,Macheleni,Eastern Cape,-30.75479,29.042244,5
machibini,Machibini,Eastern Cape,-31.065632,28.703503,5
machichaan's location,Machichaan's Location,Limpopo,-23.916667,29.15,9
macibini,Macibini,Eastern Cape,-30.728292,28.718782,5
macireni,Macireni,Eastern Cape,-32.028378,28.557528,5
macivini,Macivini,Eastern Cape,-30.728292,28.718782,5
mackenzie,Mackenzie,Free State,-28.083333,28.466667,3
mackenzie,Mackenzie,Limpopo,-25.096944,28.451389,9
mackenzieville,Mackenzieville,Gauteng,-26.438406,28.512605,6
mackton,Mackton,KwaZulu Natal,-30.537796,29.685614,2
macleantown,Macleantown,Eastern Cape,-32.78858,27.746866,5
maclear,Maclear,Eastern Cape,-31.071043,28.351833,5
macubeni,Macubeni,Eastern Cape,-31.566667,27.2,5
madabana,Madabana,North West,-25.345417,25.815877,10
madabani,Madabani,Limpopo,-23.091858,29.713777,9
madada,Madada,Eastern Cape,-31.069688,29.700229,5
madadana,Madadana,Eastern Cape,-30.935298,30.009561,5
madadeni,Madadeni,KwaZulu Natal,-27.745481,30.035962,2
madadeni,Madadeni,Mpumalanga,-25.814697,31.791194,7
madaheni,Madaheni,Limpopo,-23.066667,29.716667,9
madakeni,Madakeni,Eastern Cape,-31.95,29.15,5
madeakham,Madeakham,North West,-26.233333,24.25,10
madela,Madela,Eastern Cape,-31.772143,28.068823,5
madepelesa,Madepelesa,North West,-27.896084,24.401279,10
madeteleli,Madeteleli,Gauteng,-25.95,27.783333,6
madiakgama,Madiakgama,North West,-26.233333,24.25,10
madiba,Madiba,North West,-26.010062,25.535307,10
madibe,Madibe,North West,-25.877931,25.376886,10
madibeng,Madibeng,North West,-26.570645,22.839051,10
madibogo,Madibogo,North West,-26.418663,25.182305,10
madibong,Madibong,Limpopo,-24.73882,29.87191,9
madiga,Madiga,Limpopo,-23.806395,29.718432,9
madiiba,Madiiba,Limpopo,-24.130483,28.980699,9
madika,Madika,Limpopo,-24.361856,29.422088,9
madikwe,Madikwe,North West,-25.353971,26.530093,10
madilo,Madilo,Limpopo,-24.916667,29.516667,9
madimbo,Madimbo,Limpopo,-22.3,30.866667,9
madimola church,Madimola Church,North West,-25.864108,25.454402,10
madimola,Madimola,North West,-25.864108,25.454402,10
madingwane,Madingwane,North West,-26.563009,22.913791,10
madinonyane,Madinonyane,North West,-26.806103,23.766736,10
madinyane,Madinyane,North West,-25.37622,27.856099,10
madipelesa,Madipelesa,North West,-27.896084,24.401279,10
madithoke,Madithoke,North West,-26.220289,23.685421,10
madlabantu,Madlabantu,Mpumalanga,-25.288472,31.270483,7
madladleni,Madladleni,Eastern Cape,-31.680048,27.941463,5
madlangeni,Madlangeni,Eastern Cape,-30.635411,28.584236,5
madlotsheni,Madlotsheni,Eastern Cape,-31.993629,27.851518,5
madokodeni,Madokodeni,Eastern Cape,-31.029722,28.837525,5
madombidzha,Madombidzha,Limpopo,-23.124171,29.814861,9
madonela,Madonela,KwaZulu Natal,-27.343114,32.262804,2
madotyeni,Madotyeni,Eastern Cape,-31.142922,29.424072,5
madras,Madras,Mpumalanga,-24.991059,31.148375,7
maduna,Maduna,Eastern Cape,-30.529284,28.708928,5
madutle,Madutle,North West,-25.493955,25.670464,10
madwakazana,Madwakazana,Eastern Cape,-31.066423,29.384947,5
madwaleni,Madwaleni,Eastern Cape,-30.771479,28.470014,5
madweleni,Madweleni,Eastern Cape,-31.770579,28.791765,5
madyembeni,Madyembeni,Mpumalanga,-24.769688,31.028177,7
maeng,Maeng,North West,-26.045508,23.594382,10
maer jan,Maer Jan,North West,-26.217637,23.310187,10
maerman,Maerman,Eastern Cape,-31.6,27.75,5
mafane,Mafane,Free State,-29.259517,26.825652,3
mafatle,Mafatle,Limpopo,-24.783333,29.733333,9
mafefeslokasie,Mafefeslokasie,Limpopo,-24.183333,30.066667,9
mafeking,Mafeking,North West,-25.86522,25.644213,10
mafikaneng,Mafikaneng,North West,-27.042395,23.904329,10
mafikeng,Mafikeng,North West,-25.86522,25.644213,10
mafini,Mafini,Eastern Cape,-31.561863,29.081156,5
mafsiagobaba,Mafsiagobaba,Limpopo,-24.15,30.066667,9
mafube,Mafube,Eastern Cape,-30.179758,28.717665,5
mafukeni,Mafukeni,Eastern Cape,-31.433333,29.016667,5
mafusini,Mafusini,Eastern Cape,-30.866511,28.361338,5
magabeni,Magabeni,KwaZulu Natal,-28.15,30.7,2
magadini,Magadini,KwaZulu Natal,-29.766291,30.017376,2
magadla,Magadla,Eastern Cape,-30.606803,27.314864,5
magagaaphiri,Magagaaphiri,North West,-27.683333,24.8,10
magagamatala,Magagamatala,Limpopo,-23.686416,28.593299,9
magakadimeng,Magakadimeng,Mpumalanga,-25.223295,29.161013,7
magalane,Magalane,North West,-25.030068,26.993482,10
magaleng,Magaleng,Free State,-30.158352,27.395197,3
magaliesburg,Magaliesburg,Gauteng,-25.993603,27.55619,6
magapaneng,Magapaneng,Limpopo,-24.489104,30.071331,9
magareng,Magareng,Mpumalanga,-25.083333,28.616667,7
magashu,Magashu,Eastern Cape,-31.733333,27.333333,5
magatle,Magatle,Limpopo,-24.455434,29.401195,9
magazana,Magazana,Eastern Cape,-32.129201,28.767658,5
magazynskraal,Magazynskraal,North West,-25.13669,27.049764,10
magcakin,Magcakin,Eastern Cape,-31.511217,28.942381,5
magdala,Magdala,Eastern Cape,-31.633613,26.182465,5
magdalena,Magdalena,KwaZulu Natal,-29.766667,29.183333,2
magdalena,Magdalena,Eastern Cape,-30.64411,26.381265,5
magda,Magda,Eastern Cape,-31.433333,25.683333,5
magezimeni,Magezimeni,Eastern Cape,-31.277684,28.606119,5
maghaleen,Maghaleen,Free State,-30.158352,27.395197,3
maghatseng,Maghatseng,Eastern Cape,-30.546663,28.539889,5
magidini,Magidini,KwaZulu Natal,-29.47364,31.022106,2
magjuan,Magjuan,Eastern Cape,-31.91548,25.799291,5
magobe,Magobe,North West,-27.386207,23.45934,10
magobeng,Magobeng,North West,-27.043856,23.78024,10
magode,Magode,KwaZulu Natal,-28.356657,30.778796,2
magogeni,Magogeni,Mpumalanga,-25.791584,31.591502,7
magogo,Magogo,KwaZulu Natal,-28.446917,30.804798,2
magogong,Magogong,North West,-27.654717,24.815276,10
magogotiou,Magogotiou,Limpopo,-24.766667,29.65,9
magolaneng,Magolaneng,North West,-27.190017,23.05537,10
magolapong,Magolapong,Limpopo,-24.75322,29.763213,9
magombeni,Magombeni,Eastern Cape,-30.88834,29.655186,5
magonata,Magonata,North West,-26.734545,23.27127,10
magong,Magong,North West,-25.00052,26.977596,10
magontsini,Magontsini,Eastern Cape,-31.224339,28.664063,5
magoro,Magoro,Limpopo,-23.300082,30.315696,9
magoto,Magoto,Limpopo,-24.333333,29.283333,9
magoto school,Magoto School,Limpopo,-24.333333,29.283333,9
magovani,Magovani,Limpopo,-22.583333,31,9
magqabasini,Magqabasini,Eastern Cape,-30.928492,29.52583,5
magqabi,Magqabi,Eastern Cape,-32.166667,28.383333,5
magqagqeni,Magqagqeni,Eastern Cape,-30.928035,29.227572,5
magqazeni,Magqazeni,Eastern Cape,-33.200249,27.152494,5
magqubeni,Magqubeni,Eastern Cape,-31.255714,28.550415,5
magudu,Magudu,KwaZulu Natal,-27.533532,31.648773,2
magudu,Magudu,Mpumalanga,-25.893001,31.726844,7
magukubjane,Magukubjane,Limpopo,-24.999263,29.813528,9
magunyeni,Magunyeni,Eastern Cape,-30.701186,28.633084,5
magusheni,Magusheni,Eastern Cape,-30.856093,29.60489,5
magut,Magut,KwaZulu Natal,-27.533532,31.648773,2
magutyubeni,Magutyubeni,Eastern Cape,-30.883258,28.402538,5
magutywa,Magutywa,Eastern Cape,-31.227812,28.665972,5
magwaca,Magwaca,Eastern Cape,-30.906773,28.54559,5
magwagwe,Magwagwe,North West,-26.532539,23.29769,10
magwaneng,Magwaneng,Limpopo,-24.383133,29.668702,9
magwateni,Magwateni,Eastern Cape,-31.524189,27.461123,5
magwigi,Magwigi,Eastern Cape,-30.64893,27.363414,5
magxeni,Magxeni,Eastern Cape,-30.542474,29.047475,5
mahaneng,Mahaneng,Eastern Cape,-30.483333,28.416667,5
mahasana,Mahasana,Eastern Cape,-32.333333,28.7,5
mahasane,Mahasane,Eastern Cape,-32.333333,28.7,5
mahashem,Mahashem,KwaZulu Natal,-27.874593,31.522439,2
mahasheni,Mahasheni,KwaZulu Natal,-27.874467,31.534673,2
mahashini,Mahashini,KwaZulu Natal,-27.874467,31.534673,2
mahemeng,Mahemeng,Eastern Cape,-30.646158,28.471789,5
mahlaba,Mahlaba,Eastern Cape,-31.017452,29.754828,5
mahlabatini,Mahlabatini,KwaZulu Natal,-28.233604,31.469957,2
mahlake,Mahlake,Eastern Cape,-30.630253,28.620453,5
mahlakwena,Mahlakwena,Mpumalanga,-24.713268,30.204569,7
mahlangu,Mahlangu,Limpopo,-25.002043,29.713433,9
mahlar'we,Mahlar'we,Limpopo,-23.976922,30.421035,9
mahlasi,Mahlasi,Limpopo,-24.536823,30.426284,9
mahlathi,Mahlathi,Limpopo,-23.340395,30.947526,9
mahlatini,Mahlatini,Eastern Cape,-31.045802,30.124646,5
mahlatjani,Mahlatjani,Limpopo,-24.183244,30.056072,9
mahlatse,Mahlatse,Limpopo,-24.646236,29.656036,9
mahlenhlanzi,Mahlenhlanzi,Eastern Cape,-32.316667,28.233333,5
mahliwane,Mahliwane,Eastern Cape,-32.234333,28.289689,5
mahlombe,Mahlombe,KwaZulu Natal,-27.997638,31.568486,2
mahlone,Mahlone,KwaZulu Natal,-27.556907,30.957566,2
mahlubeni,Mahlubeni,KwaZulu Natal,-30.76876,30.013624,2
mahlubini,Mahlubini,Eastern Cape,-31.633333,27.833333,5
mahlungulu,Mahlungulu,Eastern Cape,-31.073658,28.837476,5
mahlutshini,Mahlutshini,KwaZulu Natal,-29.190376,29.600884,2
mahlwareng,Mahlwareng,Limpopo,-23.423386,28.79251,9
mahobe,Mahobe,Eastern Cape,-30.674476,28.56319,5
mahoho's kraal,Mahoho's Kraal,Mpumalanga,-25.566667,31.916667,7
mahubahuba,Mahubahuba,Limpopo,-24.582603,30.31752,9
mahukubu,Mahukubu,North West,-27.467719,23.739765,10
mahukubung,Mahukubung,North West,-26.288516,25.289171,10
mahwelereng,Mahwelereng,Limpopo,-24.145814,28.982687,9
mahwibitswane,Mahwibitswane,Limpopo,-23.69816,29.309302,9
maidstone,Maidstone,KwaZulu Natal,-29.542651,31.135619,2
maidstone,Maidstone,Free State,-30.006719,26.973881,3
maidwell,Maidwell,Free State,-29.755908,26.71647,3
maile,Maile,North West,-25.402712,27.251617,10
main,Main,Eastern Cape,-31.898529,27.945893,5
maipase,Maipase,Eastern Cape,-32.859932,27.198531,5
maipeeng,Maipeeng,North West,-27.138442,23.122872,10
maipeing,Maipeing,North West,-27.138442,23.122872,10
maipenecke,Maipenecke,North West,-27.048081,23.256947,10
maipeng,Maipeng,North West,-26.191229,25.468852,10
maipin,Maipin,North West,-27.138442,23.122872,10
maitland,Maitland,KwaZulu Natal,-29.493182,29.571412,2
maitland,Maitland,Eastern Cape,-33.436035,27.224695,5
maitland,Maitland,Western Cape,-33.921734,18.490299,11
maizefield,Maizefield,Mpumalanga,-26.642882,29.554808,7
majamanini,Majamanini,Eastern Cape,-33,27.183333,5
majaneng,Majaneng,North West,-25.354226,28.255998,10
majankeng,Majankeng,Free State,-27.116667,26.966667,3
majavu,Majavu,Eastern Cape,-30.832299,29.711744,5
majeng,Majeng,Northern Cape,-28.141788,24.609726,8
majeng,Majeng,North West,-26.428906,25.302771,10
majika,Majika,Limpopo,-22.816667,30.866667,9
majodini,Majodini,Eastern Cape,-31.121195,28.8234,5
majolantaba,Majolantaba,Eastern Cape,-31.498256,29.324728,5
majomela,Majomela,KwaZulu Natal,-27.834803,31.553021,2
majozini,Majozini,KwaZulu Natal,-27.489285,32.019729,2
majuba,Majuba,Eastern Cape,-32.798296,27.373209,5
majuba nek,Majuba Nek,Eastern Cape,-30.578835,27.510026,5
majulumani,Majulumani,Eastern Cape,-30.852852,29.299571,5
makabeleni,Makabeleni,KwaZulu Natal,-28.858491,30.833385,2
makadibeng,Makadibeng,North West,-27.246543,23.567084,10
makadikwe,Makadikwe,Limpopo,-24.700548,29.745838,9
makaka,Makaka,Eastern Cape,-32.116667,28.533333,5
makakatana,Makakatana,KwaZulu Natal,-28.233333,32.4,2
makalaneng,Makalaneng,North West,-27.184106,23.879054,10
makan,Makan,North West,-25.583333,27.883333,10
makapaanstad,Makapaanstad,North West,-25.243734,28.126203,10
makapaanstat,Makapaanstat,North West,-25.243734,28.126203,10
makapansgat,Makapansgat,Limpopo,-24.147325,29.164694,9
makapanstad,Makapanstad,North West,-25.243734,28.126203,10
makarakong,Makarakong,North West,-26.453639,23.323534,10
makasi,Makasi,Eastern Cape,-31.783333,27.033333,5
makatiane,Makatiane,Limpopo,-24.091476,29.714827,9
makekeng,Makekeng,Limpopo,-23.948717,28.617323,9
makelekete,Makelekete,Eastern Cape,-31.087296,29.222067,5
makeng,Makeng,Eastern Cape,-30.763572,28.494374,5
makeswa,Makeswa,Eastern Cape,-31.75,29.316667,5
makgabetlwane,Makgabetlwane,North West,-25.27589,27.935015,10
makgake,Makgake,Limpopo,-24.430283,30.020556,9
makgakgane,Makgakgane,North West,-25.789275,25.136859,10
makgaladi,Makgaladi,North West,-27.409373,23.762513,10
makgari,Makgari,Limpopo,-22.947952,28.864316,9
makgaung,Makgaung,Limpopo,-24.290616,30.458615,9
makgoba,Makgoba,Limpopo,-24.559066,30.547712,9
makgobi's stad,Makgobi's Stad,North West,-25.742549,25.103056,10
makgobis stadt,Makgobis Stadt,North West,-25.742549,25.103056,10
makgobistad,Makgobistad,North West,-25.742549,25.103056,10
makgodu,Makgodu,Limpopo,-23.416795,29.437614,9
makgope,Makgope,North West,-25.117265,26.889109,10
makgori,Makgori,North West,-25.83924,24.790347,10
makgwadibeng,Makgwadibeng,Limpopo,-23.783333,29.816667,9
makgwareng,Makgwareng,Limpopo,-24.567727,30.535605,9
makhaba,Makhaba,Eastern Cape,-30.619477,27.787998,5
makhaleng,Makhaleng,Free State,-30.158352,27.395197,3
makhanyezi,Makhanyezi,KwaZulu Natal,-28.702828,31.170951,2
makhegwini,Makhegwini,Eastern Cape,-30.902245,29.068949,5
makhetheng,Makhetheng,Eastern Cape,-30.916667,29.433333,5
makholweni,Makholweni,Eastern Cape,-30.092797,29.091433,5
makhowe,Makhowe,KwaZulu Natal,-27.961126,32.117904,2
makhuluseni,Makhuluseni,KwaZulu Natal,-29.539679,30.899059,2
makhumsha,Makhumsha,Eastern Cape,-30.552151,27.670068,5
makhushaneslokasie,Makhushaneslokasie,Limpopo,-23.95,31.05,9
makhuva,Makhuva,Limpopo,-23.585366,30.973891,9
makhuvaslokasie,Makhuvaslokasie,Limpopo,-23.65,30.933333,9
makhuzeni,Makhuzeni,KwaZulu Natal,-29.927016,29.740454,2
makhwelela,Makhwelela,KwaZulu Natal,-28.814937,29.190765,2
makhwezini,Makhwezini,KwaZulu Natal,-28.513618,31.882339,2
makhwibiding,Makhwibiding,Limpopo,-24.025646,30.267497,9
makkateesfontein,Makkateesfontein,Free State,-30.482676,26.878467,3
makokskraal,Makokskraal,North West,-26.360723,26.646478,10
makola,Makola,Mpumalanga,-25.191165,29.029026,7
makolokwe,Makolokwe,North West,-25.625935,27.619205,10
makomareng,Makomareng,Eastern Cape,-30.184848,28.594777,5
makomereng,Makomereng,Eastern Cape,-30.184848,28.594777,5
makometsane,Makometsane,Gauteng,-25.1156,28.927032,6
makonda,Makonda,Limpopo,-22.80425,30.581965,9
makonde,Makonde,Limpopo,-22.80425,30.581965,9
makopung,Makopung,Limpopo,-24.515429,30.586021,9
makotopong,Makotopong,Mpumalanga,-26.816667,29.65,7
makouspan,Makouspan,North West,-26.104709,25.619649,10
makowe,Makowe,KwaZulu Natal,-27.961126,32.117904,2
makpopeng,Makpopeng,Limpopo,-25,29.8,9
makuba's location,Makuba's Location,Limpopo,-23.65,30.933333,9
makubu,Makubu,Limpopo,-24.425831,30.219215,9
makuleni,Makuleni,Eastern Cape,-30.901262,28.674486,5
makuleni,Makuleni,Limpopo,-22.835308,30.252635,9
makumbane,Makumbane,Limpopo,-22.991248,30.401944,9
makurung,Makurung,Limpopo,-24.345542,29.55525,9
makushane location,Makushane Location,Limpopo,-23.95,31.05,9
makuya,Makuya,Limpopo,-22.636789,30.837469,9
makuzeni,Makuzeni,KwaZulu Natal,-29.980787,30.030369,2
makwababa,Makwababa,Eastern Cape,-31.883333,27.916667,5
makwanteni,Makwanteni,Eastern Cape,-31.10663,29.983642,5
makwarela,Makwarela,Limpopo,-22.916667,30.666667,9
makwassie,Makwassie,North West,-27.315639,25.994971,10
makwatlane,Makwatlane,Eastern Cape,-30.606957,28.358224,5
makweleng,Makweleng,North West,-25.159358,26.739987,10
makweng,Makweng,Limpopo,-24.369722,29.372763,9
makweya,Makweya,Limpopo,-23.811486,29.254674,9
maladini,Maladini,Eastern Cape,-30.936104,28.603342,5
malagakwini,Malagakwini,Limpopo,-24.1,28.883333,9
malagas,Malagas,Western Cape,-34.298411,20.585719,11
malani oog,Malani Oog,North West,-25.813557,26.049833,10
malans post,Malans Post,Free State,-28.034096,28.096993,3
malanswil,Malanswil,Northern Cape,-29.883354,21.215869,8
malapo oog,Malapo Oog,North West,-25.886075,26.024457,10
malapo's oog,Malapo's Oog,North West,-25.886075,26.024457,10
malati,Malati,Limpopo,-23.863915,30.775748,9
malay quarter,Malay Quarter,Western Cape,-33.92344,18.413583,11
malehlage,Malehlage,Limpopo,-24.307414,29.730056,9
maleketla,Maleketla,Limpopo,-23.684193,30.289035,9
malekutu,Malekutu,Mpumalanga,-25.212703,31.196498,7
malelane,Malelane,Mpumalanga,-25.494887,31.508909,7
malele,Malele,Limpopo,-23.633333,30.766667,9
malematsa,Malematsa,Limpopo,-23.61552,30.284265,9
malepelepe,Malepelepe,Eastern Cape,-31.2122,28.755587,5
